OBJECTID,BUSINESS_ID,SCORE,DATE_,DESCRIPTION,TYPE
39082835,494764,98,2015/04/24 00:00:00+00,,routine
39082836,528014,98,2015/04/21 00:00:00+00,,routine
39082837,1261A27C-74C9-58B7-FB57ABED4608E338,98.5,2015/04/20 00:00:00+00,,routine
39082838,494989,99,2015/04/21 00:00:00+00,,routine
39082839,498463,98.5,2015/04/20 00:00:00+00,,routine
39082840,500288,99,2015/04/24 00:00:00+00,,routine
39082841,721C0BA1-A335-B733-30F35681778C1A94,99,2015/04/21 00:00:00+00,,routine
39082842,A4A90ED6-FBFC-9945-71254AF0E78EFB94,99,2015/04/23 00:00:00+00,,routine
39082843,C706E4A5-AE68-2750-2A46DF253AB7D43E,99.5,2015/04/21 00:00:00+00,,routine
39082844,C7E9FD06-0AFB-ED27-1CC1E58BD03E48CB,99,2015/04/22 00:00:00+00,,routine
39082845,CC6A29AB-C201-ECE4-9AF5B2BD1EA04B09,99,2015/04/24 00:00:00+00,,routine
39082846,D804EFCA-5C21-C187-DF5E692B11ACBB89,99,2015/04/23 00:00:00+00,,routine
39082847,E3370D79-D9E5-1617-23F0A02F31374532,99,2015/04/22 00:00:00+00,,routine
39082848,E990BD23-3048-98E5-1A7EFD87E4C8063F,98.5,2015/04/21 00:00:00+00,,routine
39082849,F5B2499B-FB5B-AE64-172C495BFA99B0BE,99.5,2015/04/21 00:00:00+00,,routine
39082850,495615,87,2015/05/01 00:00:00+00,,routine
39082851,4A3C65C2-F2CB-E5DD-B8FED42ADB69AF9D,92,2015/04/28 00:00:00+00,,routine
39082852,501362,90.5,2015/05/01 00:00:00+00,,routine
39082853,11056374-899F-A798-6087829993B5179F,92,2015/05/21 00:00:00+00,,routine
39082854,5CDBEB03-BDFA-0FA2-ED13BC5BA297DCE5,92,2015/05/01 00:00:00+00,,routine
39082855,6BBA534D-E5B9-AE56-1EB6C5F5F03A321B,,2015/05/01 00:00:00+00,,routine
39082856,E1FE0C91-D499-86BA-B2E6F281EBC1A18D,,2015/05/01 00:00:00+00,,routine
39082857,EAC70ABE-C00C-1791-BC0EB43A4E1F54C7,90,2015/04/29 00:00:00+00,,routine
39082858,F03F4BB1-914F-DC57-1FB3A50B25E0B936,91,2015/04/30 00:00:00+00,,routine
39082859,FD049803-15D3-8FA6-4C39C87F5C09EA15,78.5,2015/04/30 00:00:00+00,,routine
39082860,4B7C44B8-D8C6-C6B4-A430786EB1C6474A,93.5,2015/04/28 00:00:00+00,,routine
39082861,614F036B-CA29-1ABB-F894C59F1400B9D4,93.5,2015/04/30 00:00:00+00,,routine
39082862,EF90D1A4-DDC0-9130-24EC342C1E15879B,92.5,2015/04/29 00:00:00+00,,routine
39082863,495035,93,2015/04/28 00:00:00+00,,routine
39082864,527253,93,2015/04/28 00:00:00+00,,followup
39082865,7111AA91-C38E-66BB-4885C77719D7819B,93.5,2015/04/29 00:00:00+00,,routine
39082866,81B23E79-0129-72D8-68DDAA44DC137787,93,2015/04/27 00:00:00+00,,routine
39082867,500452,93,2015/04/28 00:00:00+00,,routine
39082868,503973,93,2015/04/27 00:00:00+00,,routine
39082869,A4E38337-07E0-C302-0DF00B7728E5F5E3,93.5,2015/04/29 00:00:00+00,,routine
39082870,95072B22-5056-A20B-FADE5896ADCBBDDB,93,2015/04/29 00:00:00+00,,routine
39082871,0A34A22A-1422-201B-19C3CA251CE423A7,94,2015/04/30 00:00:00+00,,routine
39082872,10CCCF7C-1447-1195-3E3A106F4313A94F,94.5,2015/04/28 00:00:00+00,,routine
39082873,10DD7DEB-1058-14BD-B40F144186CBE497,94,2015/04/27 00:00:00+00,,routine
39082874,495125,94,2015/04/27 00:00:00+00,,routine
39082875,499885,94,2015/04/27 00:00:00+00,,routine
39082876,503946,94.5,2015/05/01 00:00:00+00,,routine
39082877,C8B76CD4-10A1-1141-D091D84704B91010,94.5,2015/04/29 00:00:00+00,,routine
39082878,E1FE0C91-D499-86BA-B2E6F281EBC1A18D,94,2015/05/01 00:00:00+00,,routine
39082879,09001E9C-D5DC-8D29-3B8577684E81ADD8,95.5,2015/04/27 00:00:00+00,,routine
39082880,497536,95.5,2015/04/30 00:00:00+00,,routine
39082881,964C1053-C72F-89E3-F10F76A371097183,95,2015/05/01 00:00:00+00,,routine
39082882,CEBE1054-5056-A20B-FA83E5B168DD5A2B,95.5,2015/04/27 00:00:00+00,,routine
39082883,D3168751-DFF8-F709-0996B96E865CBC0C,95.5,2015/04/29 00:00:00+00,,routine
39082884,9518637C-C64F-F89E-2166B22AAB028E73,95.5,2015/04/29 00:00:00+00,,routine
39082885,EF723E5A-F3D8-73A1-99D5743A9BEE0842,95,2015/04/27 00:00:00+00,,routine
39082886,496324,95.5,2015/04/28 00:00:00+00,,routine
39082887,501801,95,2015/04/30 00:00:00+00,,routine
39082888,501051,95,2015/04/27 00:00:00+00,,routine
39082889,6BBA534D-E5B9-AE56-1EB6C5F5F03A321B,95.5,2015/05/01 00:00:00+00,,routine
39082890,7F81CAD4-1422-201B-194063B89CF6EA41,96.5,2015/04/27 00:00:00+00,,routine
39082891,0B0F9737-D86D-0F22-B093900D48E2C603,97.5,2015/04/16 00:00:00+00,,routine
39082892,0D71A75D-D665-A0EF-807BCD025AE2BAEC,97,2015/04/30 00:00:00+00,,routine
39082893,17F1D385-BE09-6BD0-7A88C1624D7C3ABC,97.5,2015/04/27 00:00:00+00,,routine
39082894,1BCF0760-9808-0C56-EFC36E8F5B239913,97,2015/04/27 00:00:00+00,,routine
39082895,2D13606F-A936-A5E0-BBD19B16D7C41B39,97.5,2015/04/28 00:00:00+00,,routine
39082896,916E35E1-FF9C-1407-F68010C85D5D3FF0,96.5,2015/04/28 00:00:00+00,,routine
39082897,501412,96.5,2015/04/28 00:00:00+00,,routine
39082898,500463,96,2015/04/27 00:00:00+00,,routine
39082899,500896,96,2015/04/29 00:00:00+00,,routine
39082900,501895,96,2015/05/01 00:00:00+00,,routine
39082901,495288,96,2015/04/30 00:00:00+00,,routine
39082902,510886,96.5,2015/04/29 00:00:00+00,,routine
39082903,496685,97.5,2015/04/29 00:00:00+00,,routine
39082904,500824,97.5,2015/04/27 00:00:00+00,,routine
39082905,527613,97.5,2015/04/27 00:00:00+00,,routine
39082906,64A4F916-B89F-FF6A-859B58D41ED16774,97,2015/05/01 00:00:00+00,,followup
39082907,B1481F66-CC98-F710-9A80460E87FB8FFA,97.5,2015/04/27 00:00:00+00,,routine
39082908,B86757BB-05A4-5BB3-53C1B20CCF59D6F6,97.5,2015/04/30 00:00:00+00,,routine
39082909,CA9B1C48-E29B-EEC9-691F5D387DF195E1,97,2015/04/29 00:00:00+00,,routine
39082910,0B381E71-ADE8-82F3-FC739593FA1C1AC3,98,2015/04/28 00:00:00+00,,routine
39082911,501262,98,2015/04/29 00:00:00+00,,routine
39082912,CF39ECCF-5056-A20B-FA124E8B628715FD,98,2015/04/27 00:00:00+00,,routine
39082913,D69E5B4C-ADCF-C3C2-3583AF6C9BEC8EDB,98,2015/04/30 00:00:00+00,,followup
39082914,09DD3249-C3D9-D51B-CDC29F7B05CA93DF,98,2015/04/29 00:00:00+00,,routine
39082915,DAB19450-94FE-B2EB-6374157B884A8BA5,98,2015/04/28 00:00:00+00,,routine
39082916,012BD35B-E1D0-BE1F-ED0468117DE14D50,99,2015/05/01 00:00:00+00,,routine
39082917,0686332A-1422-201B-1921E27F28651CDF,98.5,2015/05/01 00:00:00+00,,routine
39082918,192ABB8A-A351-57EB-594FCCE18892A564,99.5,2015/04/30 00:00:00+00,,routine
39082919,497079,98.5,2015/04/28 00:00:00+00,,routine
39082920,499692,99,2015/04/28 00:00:00+00,,routine
39082921,81BD82BD-ED6E-F516-953B5A03D4E0F1DA,98.5,2015/04/28 00:00:00+00,,routine
39082922,918FFC45-0E86-D510-E0E0538112166958,99,2015/05/01 00:00:00+00,,routine
39082923,CB296741-F90A-801F-0B3D96E690433581,98.5,2015/05/01 00:00:00+00,,routine
39082924,D247568D-E927-E87E-E0C2EA0C278B96D3,99,2015/04/29 00:00:00+00,,routine
39082925,D3D6B48E-5056-A20B-FAF3AEEE53DC8850,98.5,2015/04/29 00:00:00+00,,routine
39082926,D876821C-56CA-5445-D7058E9D8CBF8646,99,2015/04/28 00:00:00+00,,routine
39082927,D96A9C27-BFF8-7554-D7EFBA741B6C722C,99.5,2015/04/30 00:00:00+00,,routine
39082928,EF977C10-C67F-C23D-F656FBAADA98DAD0,99,2015/04/30 00:00:00+00,,routine
39082929,2AF45F6E-DF5F-A6BD-07D24BE340089314,91,2015/05/07 00:00:00+00,,routine
39082930,3CF887BC-1422-201B-19921E821BCD6E1B,100,2015/05/05 00:00:00+00,,routine
39082931,496898,88,2015/05/04 00:00:00+00,,routine
39082932,66E7E505-A048-2F97-83C4E09A70619793,91.5,2015/05/07 00:00:00+00,,routine
39082933,7AB18105-0B3E-BE80-A8D22BA70F3A8FFB,92,2015/05/08 00:00:00+00,,routine
39082934,D6553887-EB5B-4A3A-3A2FB2D8998C21D1,90.5,2015/05/07 00:00:00+00,,routine
39082935,AE7EECC5-0C0E-8E28-F607A6E956B55A05,93,2015/05/07 00:00:00+00,,routine
39082936,273DB447-C86B-AA84-1B080AA333406F5D,92.5,2015/05/08 00:00:00+00,,routine
39082937,B2EED1ED-DCB2-2977-C956EC4628CFBA28,93,2015/05/04 00:00:00+00,,routine
39082938,201ED96C-A040-DAA7-242024F2925075B5,92.5,2015/05/07 00:00:00+00,,routine
39082939,495302,93.5,2015/05/08 00:00:00+00,,routine
39082940,495619,93,2015/05/06 00:00:00+00,,routine
39082941,500915,94,2015/05/06 00:00:00+00,,routine
39082942,501097,94.5,2015/05/06 00:00:00+00,,routine
39082943,502045,94.5,2015/05/07 00:00:00+00,,routine
39082944,6C840031-3048-9838-FC9B0CAC46A9AC92,94.5,2015/05/04 00:00:00+00,,routine
39082945,9F2FC456-D890-54A1-076DA0A9983177E8,94.5,2015/05/04 00:00:00+00,,routine
39082946,D6DC2307-F841-96F6-B1A93759C6806F14,94,2015/05/07 00:00:00+00,,routine
39082947,91815FB0-E55F-3D58-87EF46A39937EA1C,95,2015/05/08 00:00:00+00,,routine
39082948,28B85339-D5DA-99FE-517877817C7C9971,95,2015/05/04 00:00:00+00,,routine
39082949,E6976F95-1422-201B-1945A2C116707E68,96.5,2015/05/07 00:00:00+00,,routine
39082950,EC453C6B-F30E-132C-7BD369D14CBB358E,96,2015/05/08 00:00:00+00,,routine
39082951,1B4D54E7-F1AD-56C9-86A5C886EF5DAB0C,96.5,2015/05/07 00:00:00+00,,routine
39082952,497734,96.5,2015/05/04 00:00:00+00,,routine
39082953,B68449A2-3048-983B-26826A25AA77817D,96,2015/05/08 00:00:00+00,,routine
39082954,499757,97,2015/05/08 00:00:00+00,,routine
39082955,500833,97,2015/05/04 00:00:00+00,,routine
39082956,7E119D52-1422-201B-19CAEAE6C7DCEE25,97,2015/05/06 00:00:00+00,,routine
39082957,9F4BC4B5-3048-94EE-982A6738437D1769,97,2015/05/07 00:00:00+00,,routine
39082958,AEBDCCE6-CB16-6C9F-E266F828BD4E9192,97,2015/05/06 00:00:00+00,,routine
39082959,F1A13D13-1665-C12D-FA8CECC9EC43C341,97,2015/05/07 00:00:00+00,,routine
39082960,F4E9A734-EE75-9A99-3840BC2E1FCD787D,97,2015/05/08 00:00:00+00,,routine
39082961,2F215717-CD30-B068-772E86D98ECD41C0,98,2015/05/04 00:00:00+00,,routine
39082962,B2128FF0-B6B7-4791-D196D5AB65DA4AEC,97.5,2015/05/08 00:00:00+00,,routine
39082963,CBBC047B-D49D-09A0-76850528BCD6E53C,98,2015/05/05 00:00:00+00,,routine
39082964,496327,98,2015/05/08 00:00:00+00,,routine
39082965,500415,97.5,2015/05/07 00:00:00+00,,routine
39082966,D481AF8E-CC2E-9D68-381013FAD1D53FFA,97.5,2015/05/08 00:00:00+00,,routine
39082967,2427FC51-F3AC-7156-9E9D84B2286416A5,99,2015/05/05 00:00:00+00,,routine
39082968,500051,98.5,2015/05/05 00:00:00+00,,routine
39082969,500627,98.5,2015/05/04 00:00:00+00,,routine
39082970,74542D46-1691-F837-5ECB11CAB6707572,98.5,2015/05/05 00:00:00+00,,routine
39082971,7D79F132-1422-201B-1964D2795310E9EF,,2015/05/21 00:00:00+00,,routine
39082972,A5B25219-FA50-A162-ED5B65207B52A537,,2015/05/21 00:00:00+00,,routine
39082973,D13C8DEC-AC70-D696-CFF56AB6B589A8D6,91.5,2015/05/20 00:00:00+00,,routine
39082974,CF62B2FC-5056-A20B-FA306E816A637DB8,99,2015/05/05 00:00:00+00,,routine
39082975,CF744507-5056-A20B-FAA80F9D076BC298,98.5,2015/05/07 00:00:00+00,,routine
39082976,D414C8D0-5056-A20B-FAFA83C72D70C04C,99.5,2015/05/04 00:00:00+00,,routine
39082977,119C7464-EC3A-5C90-BBB9FCF47C655585,87.5,2015/05/19 00:00:00+00,,routine
39082978,1342994F-F0D9-139D-9056963F20F4E175,88.5,2015/05/19 00:00:00+00,,routine
39082979,138D98F4-1030-845B-81E4CC0174BD70E7,87.5,2015/05/20 00:00:00+00,,routine
39082980,1E14B82E-D9B3-613C-6B53F848CDC044D2,90,2015/05/20 00:00:00+00,,routine
39082981,1E14B82E-D9B3-613C-6B53F848CDC044D2,,2015/05/20 00:00:00+00,,routine
39082982,496658,92,2015/05/22 00:00:00+00,,routine
39082983,500672,90.5,2015/05/21 00:00:00+00,,routine
39082984,501617,91.5,2015/05/19 00:00:00+00,,routine
39082985,501639,86.5,2015/05/22 00:00:00+00,,routine
39082986,501657,,2015/05/20 00:00:00+00,,routine
39082987,6A961844-D495-182D-A2D71359A4DADEB0,92,2015/05/20 00:00:00+00,,routine
39082988,7D79F132-1422-201B-1964D2795310E9EF,89.5,2015/05/21 00:00:00+00,,routine
39082989,FAE86E45-C279-D25C-8E1740E8AAEB69EE,98.5,2020/09/02 00:00:00+00,,routine
39082990,2342BEED-93EE-53F1-39AEFFDAD4817A53,99,2020/09/02 00:00:00+00,,routine
39082991,9EBD3E52-FA0E-63AA-FFD88B18CCAC2B3A,93,2020/09/04 00:00:00+00,,routine
39082992,5B68390E-FBB0-E44D-EE18BE1AD6AFAC38,98,2020/09/04 00:00:00+00,,routine
39082993,676B2989-93D0-2F16-49FDFC6A9C67625C,94,2020/09/08 00:00:00+00,,routine
39082994,ADEB93B7-5056-A20B-FAFB90E938D90CED,95,2020/09/08 00:00:00+00,,routine
39082995,57EFC210-123D-11A2-8C40138B876C2047,95.5,2020/09/08 00:00:00+00,,routine
39082996,D247568D-E927-E87E-E0C2EA0C278B96D3,95.5,2020/09/08 00:00:00+00,,routine
39082997,E9046918-96B3-C856-0A1DBEF08A30DE5E,96,2020/09/08 00:00:00+00,,routine
39082998,EA77AB47-5BF5-4F0A-9F42-04D90BDDCAC9,96,2020/09/08 00:00:00+00,,routine
39082999,527249,96.5,2020/09/08 00:00:00+00,,routine
39083000,496841,97,2020/09/08 00:00:00+00,,routine
39083001,0F58367E-5056-A20F-9E46BBD2D09C1B2E,97.5,2020/09/08 00:00:00+00,,routine
39083002,1F639E12-5056-A20F-9E308A1F984A3DAB,97.5,2020/09/08 00:00:00+00,,routine
39083003,501502,97.5,2020/09/08 00:00:00+00,,routine
39083004,4A091C7F-EB2C-5A8C-B24359646582C21C,93.5,2020/09/03 00:00:00+00,,routine
39083005,498965,94.5,2020/09/03 00:00:00+00,,routine
39083006,2726FF07-5056-A20B-FA789403EFDD9A51,96.5,2020/09/03 00:00:00+00,,routine
39083007,500930,96.5,2020/09/03 00:00:00+00,,routine
39083008,B506498E-A59C-417B-8ADD-0511D814B753,96.5,2020/09/03 00:00:00+00,,routine
39083009,494971,97,2020/09/03 00:00:00+00,,routine
39083010,94EA3CCF-D4B2-113D-9827FE95707BDA1B,97,2020/09/03 00:00:00+00,,routine
39083011,C74CD5C2-ED67-44EE-17194B7956C6F143,97,2020/09/03 00:00:00+00,,routine
39083012,D080182E-15BB-F12B-4B7082A75E5CD6CE,97,2020/09/03 00:00:00+00,,routine
39083013,E46381D4-5056-A20F-9E59D3D21B5A31C0,97,2020/09/03 00:00:00+00,,routine
39083014,EE6E279D-E842-4C0C-2BC29803F85EAD1D,97,2020/09/03 00:00:00+00,,routine
39083015,0D17A191-EA58-02A6-1C12593EEF72A0B7,97.5,2020/09/03 00:00:00+00,,routine
39083016,427618FB-F5C4-E43A-FB711F8224D4D583,97.5,2020/09/03 00:00:00+00,,routine
39083017,499520,97.5,2020/09/03 00:00:00+00,,routine
39083018,229243AD-BDB1-D108-8B281A24E6E770AC,98,2020/09/03 00:00:00+00,,routine
39083019,3BA4F437-5056-A20B-FA45AF837F12FF31,98,2020/09/03 00:00:00+00,,routine
39083020,456E2D5B-082C-FD63-3BB8EF8535FB11A7,98,2020/09/03 00:00:00+00,,routine
39083021,497734,98,2020/09/03 00:00:00+00,,routine
39083022,501102,98,2020/09/03 00:00:00+00,,routine
39083023,2FF99456-F7E5-459C-8C3E-8C972F35F98B,99,2020/09/03 00:00:00+00,,routine
39083024,503937,99,2020/09/03 00:00:00+00,,routine
39083025,528048,99,2020/09/03 00:00:00+00,,routine
39083026,A2174AD2-02D8-6C10-6B2785687A67D937,99,2020/09/03 00:00:00+00,,routine
39083027,7CCF43F1-5056-A20B-FA52EED395AC7F67,99.5,2020/09/03 00:00:00+00,,routine
39083028,498724,98.5,2020/09/22 00:00:00+00,,routine
39083029,500612,98.5,2020/09/22 00:00:00+00,,routine
39083030,A189DAFF-1569-1909-365419F09D361ECF,98.5,2020/09/22 00:00:00+00,,routine
39083031,527791,99,2020/09/18 00:00:00+00,,routine
39083032,87D97E35-5056-A20F-9E1BBA2CE06DFE2A,99,2020/09/22 00:00:00+00,,routine
39083033,23B41132-AB27-1B81-D649A800004A9648,98.5,2020/09/08 00:00:00+00,,routine
39083034,4FF17E09-AA78-1F82-38B3C40F27E4152E,98.5,2020/09/08 00:00:00+00,,routine
39083035,148CB5A0-8AAE-CB73-BE4088169D28E07A,96.5,2020/09/29 00:00:00+00,,routine
39083036,812578E2-13D4-D73C-EC0E12792E47A294,93,2020/09/09 00:00:00+00,,routine
39083037,1894B300-5056-A20F-9E53DAF1738C63E9,93.5,2020/09/09 00:00:00+00,,routine
39083038,C0D459BC-99C6-2EAF-764C44A80EF1BEF4,94.5,2020/09/09 00:00:00+00,,routine
39083039,1B4CC912-5056-A20B-FAEB01460A2B8F33,95,2020/09/09 00:00:00+00,,routine
39083040,501818,95,2020/09/09 00:00:00+00,,followup
39083041,527924,95.5,2020/09/09 00:00:00+00,,routine
39083042,FDB852AA-93A1-E5D1-F4E1D70A4329C315,95.5,2020/09/09 00:00:00+00,,routine
39083043,5118030F-EBF8-4B84-A799-DEA3A55BBCD4,96,2020/09/09 00:00:00+00,,routine
39083044,10AAB7A0-568B-ED86-1C7A14F3077A78C9,96.5,2020/09/09 00:00:00+00,,routine
39083045,1E1B7E54-081D-2718-3375904A642DD7A5,96.5,2020/09/09 00:00:00+00,,routine
39083046,938C3805-DBB5-47DC-A789D6804DF7940B,96.5,2020/09/09 00:00:00+00,,routine
39083047,C996A258-6FCE-437A-947F-768C2FE0A5A0,96.5,2020/09/09 00:00:00+00,,routine
39083048,36A7696A-5056-A20F-9E0E897119B6B1BA,98,2020/09/09 00:00:00+00,,routine
39083049,2C77A528-1422-201B-19AE9EE01276EBE1,96.5,2020/09/29 00:00:00+00,,routine
39083050,494930,96.5,2020/09/29 00:00:00+00,,routine
39083051,DC73C89D-9F82-C3AB-E82887468B0B005A,96.5,2020/09/09 00:00:00+00,,routine
39083052,145F3FA2-C44C-B2CF-88D1A09CF0449CDD,97,2020/09/09 00:00:00+00,,routine
39083053,CB89A85B-5056-A20B-FA89D022F83D8C7D,98.5,2020/09/09 00:00:00+00,,routine
39083054,9F249CF8-5056-A20F-9E665E153C9DD3DE,93.5,2020/09/10 00:00:00+00,,routine
39083055,501827,94,2020/09/10 00:00:00+00,,routine
39083056,497789,95,2020/09/10 00:00:00+00,,routine
39083057,522369C5-0B21-32F8-19997B6DEE897B7A,93,2020/09/11 00:00:00+00,,routine
39083058,2F4A2F0E-5056-A20B-FA83822F0610C4D7,96.5,2020/10/02 00:00:00+00,,routine
39083059,500629,96.5,2020/10/02 00:00:00+00,,routine
39083060,A5CBDC1E-9EE0-A019-53E545041FEE03B5,97.5,2020/10/02 00:00:00+00,,routine
39083061,320C337D-0384-410B-A42B-BEA9E76F4D3E,98,2020/10/02 00:00:00+00,,routine
39083062,A141DE7A-5056-A20B-FA99600124E8E885,98,2020/09/21 00:00:00+00,,routine
39083063,A18DB730-5056-A20F-9E07C388C979D0E4,98.5,2020/09/21 00:00:00+00,,routine
39083064,A72EAFF2-04BF-A76A-9AF556527B4410EF,98.5,2020/09/21 00:00:00+00,,routine
39083065,AFCCB440-5056-A20F-9EBB2855630D1EFA,98.5,2020/09/21 00:00:00+00,,routine
39083066,499704,94.5,2020/09/23 00:00:00+00,,routine
39083067,CFD01827-F594-CB60-2AE4CA18408C56E0,94.5,2020/09/23 00:00:00+00,,routine
39083068,7C63E976-5056-A20B-FABA0FF216D94BFE,95.5,2020/09/23 00:00:00+00,,routine
39083069,D3A86802-5056-A20B-FA6DCC94AAC3C2A9,95.5,2020/09/23 00:00:00+00,,routine
39083070,65806D9F-B753-159A-B17080BE2280AF10,90,2020/09/25 00:00:00+00,,routine
39083071,CABB7D6C-5056-A20B-FA71F6B76A8FBC31,94.5,2020/09/25 00:00:00+00,,routine
39083072,24DFC52B-DF95-E057-F5E86C289DE08AF1,94.5,2020/10/09 00:00:00+00,,routine
39083073,A96B9E66-3048-98E5-1AEEFB37C98C2DCD,94.5,2020/10/09 00:00:00+00,,routine
39083074,498979,95.5,2020/10/09 00:00:00+00,,routine
39083075,AD69CE69-F091-4810-8BF4-FC8ADC5A68FF,96.5,2020/09/23 00:00:00+00,,routine
39083076,3393D504-FABB-A3F4-A2423380A714D5BA,97,2020/09/23 00:00:00+00,,routine
39083077,5F37F76B-049D-BA96-E34D5E7414343BC6,97,2020/09/23 00:00:00+00,,routine
39083078,A7958157-536C-44C4-AF3C-15CDA5BBDEA3,97,2020/09/23 00:00:00+00,,routine
39083079,FE331DC4-5056-A20B-FAA8139C0909A55D,97,2020/09/23 00:00:00+00,,routine
39083080,3A13A231-978B-9B32-C602E9CE8F238F47,97.5,2020/09/23 00:00:00+00,,routine
39083081,498608,97.5,2020/09/23 00:00:00+00,,routine
39083082,6B910AD8-43EE-4BB4-81DF-7AD2AA33ECE3,97.5,2020/09/23 00:00:00+00,,routine
39083083,4051EFEF-5056-A20B-FA0E8F2B9558F267,98,2020/09/23 00:00:00+00,,routine
39083084,C0C203F9-06BB-6534-C5A6845CE66F591C,98,2020/09/23 00:00:00+00,,routine
39083085,DB80C60F-5056-A20F-9ECE80A1CB90E95F,98,2020/09/23 00:00:00+00,,routine
39083086,37FF305C-032E-F92F-4156020A7A5B5B53,98.5,2020/09/23 00:00:00+00,,routine
39083087,FBEE4518-5056-A20B-FA11867DCE4E0EF2,98.5,2020/09/23 00:00:00+00,,routine
39083088,37AED8CA-0938-4610-3D96CF57379AC434,99,2020/09/23 00:00:00+00,,routine
39083089,3C916849-9664-9B6B-3DFB38037A4F2192,99,2020/09/23 00:00:00+00,,routine
39083090,500696,99.5,2020/09/23 00:00:00+00,,routine
39083091,6199BCA9-A5CC-15DD-1D1DAED07DAC0FB7,99.5,2020/09/23 00:00:00+00,,routine
39083092,7ED3B4E3-0C48-BA51-7DA047580E608266,97,2020/09/25 00:00:00+00,,routine
39083093,C5D1A00C-BE8E-46AB-83CF-2D9327E45695,92,2020/09/28 00:00:00+00,,routine
39083094,499885,93,2020/09/28 00:00:00+00,,routine
39083095,5081EFD3-D713-42DB-F1166425DEDF9D97,92.5,2020/09/11 00:00:00+00,,routine
39083096,11CD9A77-E76D-8CE2-8AA8A9257DE58C0A,95,2020/09/28 00:00:00+00,,routine
39083097,4AE3FEC3-A891-1AE4-16C5C2ABD307A76A,95,2020/09/28 00:00:00+00,,routine
39083098,508734,95,2020/09/28 00:00:00+00,,routine
39083099,6B92E5F3-DB5D-EDE2-3765C8FC64F844CE,95,2020/09/28 00:00:00+00,,routine
39083100,E7F680FA-3048-98E5-1A5ABF35C0DF8905,95,2020/09/28 00:00:00+00,,routine
39083101,528084,92.5,2020/10/01 00:00:00+00,,routine
39083102,B3DA2CD9-B0E7-AFB4-016E2BBD943FD161,92.5,2020/10/01 00:00:00+00,,routine
39083103,C741E74E-BF31-DDEA-5B5919C475FB2223,93,2020/10/01 00:00:00+00,,routine
39083104,494855,97,2020/10/15 00:00:00+00,,routine
39083105,80D5854C-5056-A20B-FA01C7C8C5C42EA7,97,2020/10/15 00:00:00+00,,routine
39083106,44FA4765-D5B2-6F90-EC1E106DFAFE90CC,80.5,2020/09/29 00:00:00+00,,routine
39083107,E233B0E8-5056-A20B-FA8985B0E90A7625,,2020/09/29 00:00:00+00,,routine
39083108,E233B0E8-5056-A20B-FA8985B0E90A7625,86,2020/09/29 00:00:00+00,,routine
39083109,CEA1F649-DD33-71D7-927E8705F0136A99,97,2020/09/30 00:00:00+00,,routine
39083110,3C743624-1422-201B-192538C930AB2ACC,97.5,2020/09/30 00:00:00+00,,routine
39083111,4792D14A-5056-A20B-FAE38C8458910288,97.5,2020/09/30 00:00:00+00,,routine
39083112,494973,97.5,2020/09/30 00:00:00+00,,routine
39083113,497243,97.5,2020/09/30 00:00:00+00,,routine
39083114,5869C4D7-2D82-48B4-A40A-70FC86802E66,97.5,2020/09/30 00:00:00+00,,routine
39083115,1D9AB77A-C960-4205-A521-A64987EABF11,99.5,2020/09/30 00:00:00+00,,routine
39083116,951C8F79-EFF9-4FF4-99073F7E722AE045,92,2020/10/01 00:00:00+00,,routine
39083117,29505631-2F71-4121-8F81-BB1F281C8B24,98,2020/10/20 00:00:00+00,,routine
39083118,53B9B1FB-BF65-A222-DD838B156704194C,98.5,2020/11/02 00:00:00+00,,routine
39083119,7C99FFA8-DB96-37CD-7FFA7911EE7920BF,99.5,2020/11/12 00:00:00+00,,routine
39083120,ADAD87EA-5056-A20B-FAC7FF4F93BAB576,92.5,2020/11/13 00:00:00+00,,routine
39083121,145D4445-6B40-1313-274E60C50A004F99,92,2015/05/13 00:00:00+00,,routine
39083122,24174549-F688-CC33-B178DFE73F2EC16D,92,2015/05/14 00:00:00+00,,routine
39083123,2BD9937F-B211-0153-F8245FA6850A6D85,92,2015/05/12 00:00:00+00,,routine
39083124,495541,86.5,2015/05/18 00:00:00+00,,routine
39083125,498427,91,2015/05/12 00:00:00+00,,routine
39083126,501518,91.5,2015/05/12 00:00:00+00,,routine
39083127,527213,89.5,2015/05/18 00:00:00+00,,routine
39083128,9B2ECF65-E3EC-15F0-A13F17CA8465329D,92,2015/05/12 00:00:00+00,,routine
39083129,A34D33D7-952F-EC08-4BF44E3BCAF3AC80,92,2015/05/12 00:00:00+00,,routine
39083130,A96B9E66-3048-98E5-1AEEFB37C98C2DCD,90,2015/05/18 00:00:00+00,,routine
39083131,B7107429-91E1-528C-B168766E2757B23F,92,2015/05/12 00:00:00+00,,routine
39083132,BAF57704-1422-201B-194EA2F8D7034481,84,2015/05/15 00:00:00+00,,routine
39083133,C157F80A-FC68-9AF3-FD279998C6823023,86,2015/05/18 00:00:00+00,,routine
39083134,CAE4FA17-D35E-14BD-5ECFA5B61A9EA2BA,92,2015/05/13 00:00:00+00,,routine
39083135,F65E4A39-88C6-107A-2FEBA9892CA03100,91,2015/05/18 00:00:00+00,,routine
39083136,F83903FF-FED3-881F-9B2192CBD1E2F518,86.5,2015/05/12 00:00:00+00,,routine
