,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
2327,G-7,BCI,AMPLITUD,LTRENDIDX,M,1987-10-01,101.1865,
2328,G-7,BCI,AMPLITUD,LTRENDIDX,M,1987-11-01,101.2401,
2329,G-7,BCI,AMPLITUD,LTRENDIDX,M,1987-12-01,101.2477,
2330,G-7,BCI,AMPLITUD,LTRENDIDX,M,1988-01-01,101.1548,
2331,G-7,BCI,AMPLITUD,LTRENDIDX,M,1988-02-01,101.0683,
2332,G-7,BCI,AMPLITUD,LTRENDIDX,M,1988-03-01,101.0436,
2333,G-7,BCI,AMPLITUD,LTRENDIDX,M,1988-04-01,101.1345,
2334,G-7,BCI,AMPLITUD,LTRENDIDX,M,1988-05-01,101.3035,
2335,G-7,BCI,AMPLITUD,LTRENDIDX,M,1988-06-01,101.4932,
2336,G-7,BCI,AMPLITUD,LTRENDIDX,M,1988-07-01,101.5653,
2337,G-7,BCI,AMPLITUD,LTRENDIDX,M,1988-08-01,101.5451,
2338,G-7,BCI,AMPLITUD,LTRENDIDX,M,1988-09-01,101.5334,
2339,G-7,BCI,AMPLITUD,LTRENDIDX,M,1988-10-01,101.5726,
2340,G-7,BCI,AMPLITUD,LTRENDIDX,M,1988-11-01,101.5893,
2341,G-7,BCI,AMPLITUD,LTRENDIDX,M,1988-12-01,101.5626,
2342,G-7,BCI,AMPLITUD,LTRENDIDX,M,1989-01-01,101.4542,
2343,G-7,BCI,AMPLITUD,LTRENDIDX,M,1989-02-01,101.3086,
2344,G-7,BCI,AMPLITUD,LTRENDIDX,M,1989-03-01,101.1241,
2345,G-7,BCI,AMPLITUD,LTRENDIDX,M,1989-04-01,100.9647,
2346,G-7,BCI,AMPLITUD,LTRENDIDX,M,1989-05-01,100.7895,
2347,G-7,BCI,AMPLITUD,LTRENDIDX,M,1989-06-01,100.6301,
2348,G-7,BCI,AMPLITUD,LTRENDIDX,M,1989-07-01,100.4973,
2349,G-7,BCI,AMPLITUD,LTRENDIDX,M,1989-08-01,100.3981,
2350,G-7,BCI,AMPLITUD,LTRENDIDX,M,1989-09-01,100.3585,
2351,G-7,BCI,AMPLITUD,LTRENDIDX,M,1989-10-01,100.3666,
2352,G-7,BCI,AMPLITUD,LTRENDIDX,M,1989-11-01,100.381,
2353,G-7,BCI,AMPLITUD,LTRENDIDX,M,1989-12-01,100.3943,
2354,G-7,BCI,AMPLITUD,LTRENDIDX,M,1990-01-01,100.4098,
2355,G-7,BCI,AMPLITUD,LTRENDIDX,M,1990-02-01,100.4567,
2356,G-7,BCI,AMPLITUD,LTRENDIDX,M,1990-03-01,100.4976,
2357,G-7,BCI,AMPLITUD,LTRENDIDX,M,1990-04-01,100.4927,
2358,G-7,BCI,AMPLITUD,LTRENDIDX,M,1990-05-01,100.4152,
2359,G-7,BCI,AMPLITUD,LTRENDIDX,M,1990-06-01,100.2776,
2360,G-7,BCI,AMPLITUD,LTRENDIDX,M,1990-07-01,100.0787,
2361,G-7,BCI,AMPLITUD,LTRENDIDX,M,1990-08-01,99.86732,
2362,G-7,BCI,AMPLITUD,LTRENDIDX,M,1990-09-01,99.63347,
2363,G-7,BCI,AMPLITUD,LTRENDIDX,M,1990-10-01,99.37355,
2364,G-7,BCI,AMPLITUD,LTRENDIDX,M,1990-11-01,99.10443,
2365,G-7,BCI,AMPLITUD,LTRENDIDX,M,1990-12-01,98.84546,
2366,G-7,BCI,AMPLITUD,LTRENDIDX,M,1991-01-01,98.60706,
2367,G-7,BCI,AMPLITUD,LTRENDIDX,M,1991-02-01,98.47931,
2368,G-7,BCI,AMPLITUD,LTRENDIDX,M,1991-03-01,98.54224,
2369,G-7,BCI,AMPLITUD,LTRENDIDX,M,1991-04-01,98.75071,
2370,G-7,BCI,AMPLITUD,LTRENDIDX,M,1991-05-01,99.02596,
2371,G-7,BCI,AMPLITUD,LTRENDIDX,M,1991-06-01,99.36605,
2372,G-7,BCI,AMPLITUD,LTRENDIDX,M,1991-07-01,99.61421,
2373,G-7,BCI,AMPLITUD,LTRENDIDX,M,1991-08-01,99.78146,
2374,G-7,BCI,AMPLITUD,LTRENDIDX,M,1991-09-01,99.81504,
2375,G-7,BCI,AMPLITUD,LTRENDIDX,M,1991-10-01,99.64298,
2376,G-7,BCI,AMPLITUD,LTRENDIDX,M,1991-11-01,99.35729,
2377,G-7,BCI,AMPLITUD,LTRENDIDX,M,1991-12-01,99.12646,
2378,G-7,BCI,AMPLITUD,LTRENDIDX,M,1992-01-01,99.1103,
2379,G-7,BCI,AMPLITUD,LTRENDIDX,M,1992-02-01,99.28399,
2380,G-7,BCI,AMPLITUD,LTRENDIDX,M,1992-03-01,99.43189,
2381,G-7,BCI,AMPLITUD,LTRENDIDX,M,1992-04-01,99.4798,
2382,G-7,BCI,AMPLITUD,LTRENDIDX,M,1992-05-01,99.49839,
2383,G-7,BCI,AMPLITUD,LTRENDIDX,M,1992-06-01,99.35686,
2384,G-7,BCI,AMPLITUD,LTRENDIDX,M,1992-07-01,99.11959,
2385,G-7,BCI,AMPLITUD,LTRENDIDX,M,1992-08-01,98.82085,
2386,G-7,BCI,AMPLITUD,LTRENDIDX,M,1992-09-01,98.53953,
2387,G-7,BCI,AMPLITUD,LTRENDIDX,M,1992-10-01,98.42197,
2388,G-7,BCI,AMPLITUD,LTRENDIDX,M,1992-11-01,98.45205,
2389,G-7,BCI,AMPLITUD,LTRENDIDX,M,1992-12-01,98.53329,
2390,G-7,BCI,AMPLITUD,LTRENDIDX,M,1993-01-01,98.59743,
2391,G-7,BCI,AMPLITUD,LTRENDIDX,M,1993-02-01,98.56969,
2392,G-7,BCI,AMPLITUD,LTRENDIDX,M,1993-03-01,98.45968,
2393,G-7,BCI,AMPLITUD,LTRENDIDX,M,1993-04-01,98.32497,
2394,G-7,BCI,AMPLITUD,LTRENDIDX,M,1993-05-01,98.2542,
2395,G-7,BCI,AMPLITUD,LTRENDIDX,M,1993-06-01,98.1982,
2396,G-7,BCI,AMPLITUD,LTRENDIDX,M,1993-07-01,98.21368,
2397,G-7,BCI,AMPLITUD,LTRENDIDX,M,1993-08-01,98.32718,
2398,G-7,BCI,AMPLITUD,LTRENDIDX,M,1993-09-01,98.49055,
2399,G-7,BCI,AMPLITUD,LTRENDIDX,M,1993-10-01,98.68879,
2400,G-7,BCI,AMPLITUD,LTRENDIDX,M,1993-11-01,98.89891,
2401,G-7,BCI,AMPLITUD,LTRENDIDX,M,1993-12-01,99.10212,
2402,G-7,BCI,AMPLITUD,LTRENDIDX,M,1994-01-01,99.29153,
2403,G-7,BCI,AMPLITUD,LTRENDIDX,M,1994-02-01,99.46867,
2404,G-7,BCI,AMPLITUD,LTRENDIDX,M,1994-03-01,99.65071,
2405,G-7,BCI,AMPLITUD,LTRENDIDX,M,1994-04-01,99.85143,
2406,G-7,BCI,AMPLITUD,LTRENDIDX,M,1994-05-01,100.0514,
2407,G-7,BCI,AMPLITUD,LTRENDIDX,M,1994-06-01,100.2185,
2408,G-7,BCI,AMPLITUD,LTRENDIDX,M,1994-07-01,100.3617,
2409,G-7,BCI,AMPLITUD,LTRENDIDX,M,1994-08-01,100.5315,
2410,G-7,BCI,AMPLITUD,LTRENDIDX,M,1994-09-01,100.7072,
2411,G-7,BCI,AMPLITUD,LTRENDIDX,M,1994-10-01,100.841,
2412,G-7,BCI,AMPLITUD,LTRENDIDX,M,1994-11-01,100.8906,
2413,G-7,BCI,AMPLITUD,LTRENDIDX,M,1994-12-01,100.8496,
2414,G-7,BCI,AMPLITUD,LTRENDIDX,M,1995-01-01,100.7753,
2415,G-7,BCI,AMPLITUD,LTRENDIDX,M,1995-02-01,100.6056,
2416,G-7,BCI,AMPLITUD,LTRENDIDX,M,1995-03-01,100.3442,
2417,G-7,BCI,AMPLITUD,LTRENDIDX,M,1995-04-01,100.0694,
2418,G-7,BCI,AMPLITUD,LTRENDIDX,M,1995-05-01,99.80396,
2419,G-7,BCI,AMPLITUD,LTRENDIDX,M,1995-06-01,99.64474,
2420,G-7,BCI,AMPLITUD,LTRENDIDX,M,1995-07-01,99.59505,
2421,G-7,BCI,AMPLITUD,LTRENDIDX,M,1995-08-01,99.46783,
2422,G-7,BCI,AMPLITUD,LTRENDIDX,M,1995-09-01,99.32367,
2423,G-7,BCI,AMPLITUD,LTRENDIDX,M,1995-10-01,99.15548,
2424,G-7,BCI,AMPLITUD,LTRENDIDX,M,1995-11-01,98.99011,
2425,G-7,BCI,AMPLITUD,LTRENDIDX,M,1995-12-01,98.86143,
2426,G-7,BCI,AMPLITUD,LTRENDIDX,M,1996-01-01,98.78343,
2427,G-7,BCI,AMPLITUD,LTRENDIDX,M,1996-02-01,98.76797,
2428,G-7,BCI,AMPLITUD,LTRENDIDX,M,1996-03-01,98.83652,
2429,G-7,BCI,AMPLITUD,LTRENDIDX,M,1996-04-01,98.97283,
2430,G-7,BCI,AMPLITUD,LTRENDIDX,M,1996-05-01,99.11002,
2431,G-7,BCI,AMPLITUD,LTRENDIDX,M,1996-06-01,99.2609,
2432,G-7,BCI,AMPLITUD,LTRENDIDX,M,1996-07-01,99.30813,
2433,G-7,BCI,AMPLITUD,LTRENDIDX,M,1996-08-01,99.38905,
2434,G-7,BCI,AMPLITUD,LTRENDIDX,M,1996-09-01,99.47871,
2435,G-7,BCI,AMPLITUD,LTRENDIDX,M,1996-10-01,99.59812,
2436,G-7,BCI,AMPLITUD,LTRENDIDX,M,1996-11-01,99.75616,
2437,G-7,BCI,AMPLITUD,LTRENDIDX,M,1996-12-01,99.88612,
2438,G-7,BCI,AMPLITUD,LTRENDIDX,M,1997-01-01,99.96181,
2439,G-7,BCI,AMPLITUD,LTRENDIDX,M,1997-02-01,100.0099,
2440,G-7,BCI,AMPLITUD,LTRENDIDX,M,1997-03-01,100.0849,
2441,G-7,BCI,AMPLITUD,LTRENDIDX,M,1997-04-01,100.1774,
2442,G-7,BCI,AMPLITUD,LTRENDIDX,M,1997-05-01,100.3096,
2443,G-7,BCI,AMPLITUD,LTRENDIDX,M,1997-06-01,100.4296,
2444,G-7,BCI,AMPLITUD,LTRENDIDX,M,1997-07-01,100.5553,
2445,G-7,BCI,AMPLITUD,LTRENDIDX,M,1997-08-01,100.5785,
2446,G-7,BCI,AMPLITUD,LTRENDIDX,M,1997-09-01,100.5688,
2447,G-7,BCI,AMPLITUD,LTRENDIDX,M,1997-10-01,100.5818,
2448,G-7,BCI,AMPLITUD,LTRENDIDX,M,1997-11-01,100.5252,
2449,G-7,BCI,AMPLITUD,LTRENDIDX,M,1997-12-01,100.4245,
2450,G-7,BCI,AMPLITUD,LTRENDIDX,M,1998-01-01,100.2907,
2451,G-7,BCI,AMPLITUD,LTRENDIDX,M,1998-02-01,100.1507,
2452,G-7,BCI,AMPLITUD,LTRENDIDX,M,1998-03-01,100.0055,
2453,G-7,BCI,AMPLITUD,LTRENDIDX,M,1998-04-01,99.80542,
2454,G-7,BCI,AMPLITUD,LTRENDIDX,M,1998-05-01,99.56706,
2455,G-7,BCI,AMPLITUD,LTRENDIDX,M,1998-06-01,99.35315,
2456,G-7,BCI,AMPLITUD,LTRENDIDX,M,1998-07-01,99.18272,
2457,G-7,BCI,AMPLITUD,LTRENDIDX,M,1998-08-01,99.01607,
2458,G-7,BCI,AMPLITUD,LTRENDIDX,M,1998-09-01,98.82556,
2459,G-7,BCI,AMPLITUD,LTRENDIDX,M,1998-10-01,98.64269,
2460,G-7,BCI,AMPLITUD,LTRENDIDX,M,1998-11-01,98.54738,
2461,G-7,BCI,AMPLITUD,LTRENDIDX,M,1998-12-01,98.56622,
2462,G-7,BCI,AMPLITUD,LTRENDIDX,M,1999-01-01,98.70686,
2463,G-7,BCI,AMPLITUD,LTRENDIDX,M,1999-02-01,98.87196,
2464,G-7,BCI,AMPLITUD,LTRENDIDX,M,1999-03-01,99.03497,
2465,G-7,BCI,AMPLITUD,LTRENDIDX,M,1999-04-01,99.22766,
2466,G-7,BCI,AMPLITUD,LTRENDIDX,M,1999-05-01,99.46625,
2467,G-7,BCI,AMPLITUD,LTRENDIDX,M,1999-06-01,99.6581,
2468,G-7,BCI,AMPLITUD,LTRENDIDX,M,1999-07-01,99.81042,
2469,G-7,BCI,AMPLITUD,LTRENDIDX,M,1999-08-01,100.0473,
2470,G-7,BCI,AMPLITUD,LTRENDIDX,M,1999-09-01,100.3167,
2471,G-7,BCI,AMPLITUD,LTRENDIDX,M,1999-10-01,100.5183,
2472,G-7,BCI,AMPLITUD,LTRENDIDX,M,1999-11-01,100.6561,
2473,G-7,BCI,AMPLITUD,LTRENDIDX,M,1999-12-01,100.7158,
2474,G-7,BCI,AMPLITUD,LTRENDIDX,M,2000-01-01,100.7155,
2475,G-7,BCI,AMPLITUD,LTRENDIDX,M,2000-02-01,100.6949,
2476,G-7,BCI,AMPLITUD,LTRENDIDX,M,2000-03-01,100.6665,
2477,G-7,BCI,AMPLITUD,LTRENDIDX,M,2000-04-01,100.6159,
2478,G-7,BCI,AMPLITUD,LTRENDIDX,M,2000-05-01,100.5396,
2479,G-7,BCI,AMPLITUD,LTRENDIDX,M,2000-06-01,100.4576,
2480,G-7,BCI,AMPLITUD,LTRENDIDX,M,2000-07-01,100.4081,
2481,G-7,BCI,AMPLITUD,LTRENDIDX,M,2000-08-01,100.3184,
2482,G-7,BCI,AMPLITUD,LTRENDIDX,M,2000-09-01,100.2406,
2483,G-7,BCI,AMPLITUD,LTRENDIDX,M,2000-10-01,100.1267,
2484,G-7,BCI,AMPLITUD,LTRENDIDX,M,2000-11-01,99.92564,
2485,G-7,BCI,AMPLITUD,LTRENDIDX,M,2000-12-01,99.60161,
2486,G-7,BCI,AMPLITUD,LTRENDIDX,M,2001-01-01,99.25302,
2487,G-7,BCI,AMPLITUD,LTRENDIDX,M,2001-02-01,98.96999,
2488,G-7,BCI,AMPLITUD,LTRENDIDX,M,2001-03-01,98.78987,
2489,G-7,BCI,AMPLITUD,LTRENDIDX,M,2001-04-01,98.67764,
2490,G-7,BCI,AMPLITUD,LTRENDIDX,M,2001-05-01,98.62495,
2491,G-7,BCI,AMPLITUD,LTRENDIDX,M,2001-06-01,98.65975,
2492,G-7,BCI,AMPLITUD,LTRENDIDX,M,2001-07-01,98.69054,
2493,G-7,BCI,AMPLITUD,LTRENDIDX,M,2001-08-01,98.61695,
2494,G-7,BCI,AMPLITUD,LTRENDIDX,M,2001-09-01,98.35247,
2495,G-7,BCI,AMPLITUD,LTRENDIDX,M,2001-10-01,98.05497,
2496,G-7,BCI,AMPLITUD,LTRENDIDX,M,2001-11-01,98.05795,
2497,G-7,BCI,AMPLITUD,LTRENDIDX,M,2001-12-01,98.30161,
2498,G-7,BCI,AMPLITUD,LTRENDIDX,M,2002-01-01,98.70229,
2499,G-7,BCI,AMPLITUD,LTRENDIDX,M,2002-02-01,99.15564,
2500,G-7,BCI,AMPLITUD,LTRENDIDX,M,2002-03-01,99.50558,
2501,G-7,BCI,AMPLITUD,LTRENDIDX,M,2002-04-01,99.71911,
2502,G-7,BCI,AMPLITUD,LTRENDIDX,M,2002-05-01,99.82299,
2503,G-7,BCI,AMPLITUD,LTRENDIDX,M,2002-06-01,99.78941,
2504,G-7,BCI,AMPLITUD,LTRENDIDX,M,2002-07-01,99.61253,
2505,G-7,BCI,AMPLITUD,LTRENDIDX,M,2002-08-01,99.47032,
2506,G-7,BCI,AMPLITUD,LTRENDIDX,M,2002-09-01,99.40082,
2507,G-7,BCI,AMPLITUD,LTRENDIDX,M,2002-10-01,99.37222,
2508,G-7,BCI,AMPLITUD,LTRENDIDX,M,2002-11-01,99.41103,
2509,G-7,BCI,AMPLITUD,LTRENDIDX,M,2002-12-01,99.48829,
2510,G-7,BCI,AMPLITUD,LTRENDIDX,M,2003-01-01,99.4339,
2511,G-7,BCI,AMPLITUD,LTRENDIDX,M,2003-02-01,99.20987,
2512,G-7,BCI,AMPLITUD,LTRENDIDX,M,2003-03-01,98.96982,
2513,G-7,BCI,AMPLITUD,LTRENDIDX,M,2003-04-01,98.91051,
2514,G-7,BCI,AMPLITUD,LTRENDIDX,M,2003-05-01,99.03738,
2515,G-7,BCI,AMPLITUD,LTRENDIDX,M,2003-06-01,99.21951,
2516,G-7,BCI,AMPLITUD,LTRENDIDX,M,2003-07-01,99.44019,
2517,G-7,BCI,AMPLITUD,LTRENDIDX,M,2003-08-01,99.68361,
2518,G-7,BCI,AMPLITUD,LTRENDIDX,M,2003-09-01,99.90054,
2519,G-7,BCI,AMPLITUD,LTRENDIDX,M,2003-10-01,100.2235,
2520,G-7,BCI,AMPLITUD,LTRENDIDX,M,2003-11-01,100.6093,
2521,G-7,BCI,AMPLITUD,LTRENDIDX,M,2003-12-01,100.8991,
2522,G-7,BCI,AMPLITUD,LTRENDIDX,M,2004-01-01,101.0521,
2523,G-7,BCI,AMPLITUD,LTRENDIDX,M,2004-02-01,101.1057,
2524,G-7,BCI,AMPLITUD,LTRENDIDX,M,2004-03-01,101.1724,
2525,G-7,BCI,AMPLITUD,LTRENDIDX,M,2004-04-01,101.2528,
2526,G-7,BCI,AMPLITUD,LTRENDIDX,M,2004-05-01,101.3116,
2527,G-7,BCI,AMPLITUD,LTRENDIDX,M,2004-06-01,101.2822,
2528,G-7,BCI,AMPLITUD,LTRENDIDX,M,2004-07-01,101.2043,
2529,G-7,BCI,AMPLITUD,LTRENDIDX,M,2004-08-01,101.0842,
2530,G-7,BCI,AMPLITUD,LTRENDIDX,M,2004-09-01,100.9419,
2531,G-7,BCI,AMPLITUD,LTRENDIDX,M,2004-10-01,100.8468,
2532,G-7,BCI,AMPLITUD,LTRENDIDX,M,2004-11-01,100.804,
2533,G-7,BCI,AMPLITUD,LTRENDIDX,M,2004-12-01,100.7817,
2534,G-7,BCI,AMPLITUD,LTRENDIDX,M,2005-01-01,100.6692,
2535,G-7,BCI,AMPLITUD,LTRENDIDX,M,2005-02-01,100.4871,
2536,G-7,BCI,AMPLITUD,LTRENDIDX,M,2005-03-01,100.2593,
2537,G-7,BCI,AMPLITUD,LTRENDIDX,M,2005-04-01,100.0489,
2538,G-7,BCI,AMPLITUD,LTRENDIDX,M,2005-05-01,99.95313,
2539,G-7,BCI,AMPLITUD,LTRENDIDX,M,2005-06-01,100.0454,
2540,G-7,BCI,AMPLITUD,LTRENDIDX,M,2005-07-01,100.2249,
2541,G-7,BCI,AMPLITUD,LTRENDIDX,M,2005-08-01,100.3654,
2542,G-7,BCI,AMPLITUD,LTRENDIDX,M,2005-09-01,100.575,
2543,G-7,BCI,AMPLITUD,LTRENDIDX,M,2005-10-01,100.6957,
2544,G-7,BCI,AMPLITUD,LTRENDIDX,M,2005-11-01,100.6779,
2545,G-7,BCI,AMPLITUD,LTRENDIDX,M,2005-12-01,100.613,
2546,G-7,BCI,AMPLITUD,LTRENDIDX,M,2006-01-01,100.5809,
2547,G-7,BCI,AMPLITUD,LTRENDIDX,M,2006-02-01,100.6107,
2548,G-7,BCI,AMPLITUD,LTRENDIDX,M,2006-03-01,100.6602,
2549,G-7,BCI,AMPLITUD,LTRENDIDX,M,2006-04-01,100.7154,
2550,G-7,BCI,AMPLITUD,LTRENDIDX,M,2006-05-01,100.6759,
2551,G-7,BCI,AMPLITUD,LTRENDIDX,M,2006-06-01,100.6268,
2552,G-7,BCI,AMPLITUD,LTRENDIDX,M,2006-07-01,100.6136,
2553,G-7,BCI,AMPLITUD,LTRENDIDX,M,2006-08-01,100.5832,
2554,G-7,BCI,AMPLITUD,LTRENDIDX,M,2006-09-01,100.5279,
2555,G-7,BCI,AMPLITUD,LTRENDIDX,M,2006-10-01,100.4732,
2556,G-7,BCI,AMPLITUD,LTRENDIDX,M,2006-11-01,100.4587,
2557,G-7,BCI,AMPLITUD,LTRENDIDX,M,2006-12-01,100.4747,
2558,G-7,BCI,AMPLITUD,LTRENDIDX,M,2007-01-01,100.4793,
2559,G-7,BCI,AMPLITUD,LTRENDIDX,M,2007-02-01,100.5598,
2560,G-7,BCI,AMPLITUD,LTRENDIDX,M,2007-03-01,100.6296,
2561,G-7,BCI,AMPLITUD,LTRENDIDX,M,2007-04-01,100.7167,
2562,G-7,BCI,AMPLITUD,LTRENDIDX,M,2007-05-01,100.7735,
2563,G-7,BCI,AMPLITUD,LTRENDIDX,M,2007-06-01,100.7787,
2564,G-7,BCI,AMPLITUD,LTRENDIDX,M,2007-07-01,100.6785,
2565,G-7,BCI,AMPLITUD,LTRENDIDX,M,2007-08-01,100.5578,
2566,G-7,BCI,AMPLITUD,LTRENDIDX,M,2007-09-01,100.4566,
2567,G-7,BCI,AMPLITUD,LTRENDIDX,M,2007-10-01,100.3859,
2568,G-7,BCI,AMPLITUD,LTRENDIDX,M,2007-11-01,100.3237,
2569,G-7,BCI,AMPLITUD,LTRENDIDX,M,2007-12-01,100.2455,
2570,G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-01-01,100.1932,
2571,G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-02-01,100.0787,
2572,G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-03-01,99.97766,
2573,G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-04-01,99.88535,
2574,G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-05-01,99.84505,
2575,G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-06-01,99.78579,
2576,G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-07-01,99.57864,
2577,G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-08-01,99.1489,
2578,G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-09-01,98.4405,
2579,G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-10-01,97.6258,
2580,G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-11-01,96.88833,
2581,G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-12-01,96.35668,
2582,G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-01-01,96.11109,
2583,G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-02-01,96.00088,
2584,G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-03-01,96.0845,
2585,G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-04-01,96.44266,
2586,G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-05-01,96.91994,
2587,G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-06-01,97.42804,
2588,G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-07-01,97.9504,
2589,G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-08-01,98.42448,
2590,G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-09-01,98.76505,
2591,G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-10-01,99.02317,
2592,G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-11-01,99.18369,
2593,G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-12-01,99.39765,
2594,G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-01-01,99.6913,
2595,G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-02-01,99.96966,
2596,G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-03-01,100.2716,
2597,G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-04-01,100.4522,
2598,G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-05-01,100.4768,
2599,G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-06-01,100.4294,
2600,G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-07-01,100.4522,
2601,G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-08-01,100.5391,
2602,G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-09-01,100.6699,
2603,G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-10-01,100.8318,
2604,G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-11-01,100.9878,
2605,G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-12-01,101.1429,
2606,G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-01-01,101.2657,
2607,G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-02-01,101.3258,
2608,G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-03-01,101.2949,
2609,G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-04-01,101.1266,
2610,G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-05-01,100.8562,
2611,G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-06-01,100.6517,
2612,G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-07-01,100.4197,
2613,G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-08-01,100.2325,
2614,G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-09-01,100.0583,
2615,G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-10-01,99.91423,
2616,G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-11-01,99.86444,
2617,G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-12-01,99.90888,
2618,G-7,BCI,AMPLITUD,LTRENDIDX,M,2012-01-01,100.0136,
2619,G-7,BCI,AMPLITUD,LTRENDIDX,M,2012-02-01,100.1052,
2620,G-7,BCI,AMPLITUD,LTRENDIDX,M,2012-03-01,100.1379,
2621,G-7,BCI,AMPLITUD,LTRENDIDX,M,2012-04-01,100.0791,
2622,G-7,BCI,AMPLITUD,LTRENDIDX,M,2012-05-01,99.88924,
2623,G-7,BCI,AMPLITUD,LTRENDIDX,M,2012-06-01,99.68237,
2624,G-7,BCI,AMPLITUD,LTRENDIDX,M,2012-07-01,99.54548,
2625,G-7,BCI,AMPLITUD,LTRENDIDX,M,2012-08-01,99.47894,
2626,G-7,BCI,AMPLITUD,LTRENDIDX,M,2012-09-01,99.43738,
2627,G-7,BCI,AMPLITUD,LTRENDIDX,M,2012-10-01,99.34165,
2628,G-7,BCI,AMPLITUD,LTRENDIDX,M,2012-11-01,99.28413,
2629,G-7,BCI,AMPLITUD,LTRENDIDX,M,2012-12-01,99.36839,
2630,G-7,BCI,AMPLITUD,LTRENDIDX,M,2013-01-01,99.54002,
2631,G-7,BCI,AMPLITUD,LTRENDIDX,M,2013-02-01,99.65961,
2632,G-7,BCI,AMPLITUD,LTRENDIDX,M,2013-03-01,99.63427,
2633,G-7,BCI,AMPLITUD,LTRENDIDX,M,2013-04-01,99.55477,
2634,G-7,BCI,AMPLITUD,LTRENDIDX,M,2013-05-01,99.57362,
2635,G-7,BCI,AMPLITUD,LTRENDIDX,M,2013-06-01,99.74463,
2636,G-7,BCI,AMPLITUD,LTRENDIDX,M,2013-07-01,100.0124,
2637,G-7,BCI,AMPLITUD,LTRENDIDX,M,2013-08-01,100.2904,
2638,G-7,BCI,AMPLITUD,LTRENDIDX,M,2013-09-01,100.4836,
2639,G-7,BCI,AMPLITUD,LTRENDIDX,M,2013-10-01,100.5847,
2640,G-7,BCI,AMPLITUD,LTRENDIDX,M,2013-11-01,100.6448,
2641,G-7,BCI,AMPLITUD,LTRENDIDX,M,2013-12-01,100.6236,
2642,G-7,BCI,AMPLITUD,LTRENDIDX,M,2014-01-01,100.5538,
2643,G-7,BCI,AMPLITUD,LTRENDIDX,M,2014-02-01,100.5775,
2644,G-7,BCI,AMPLITUD,LTRENDIDX,M,2014-03-01,100.6298,
2645,G-7,BCI,AMPLITUD,LTRENDIDX,M,2014-04-01,100.6769,
2646,G-7,BCI,AMPLITUD,LTRENDIDX,M,2014-05-01,100.682,
2647,G-7,BCI,AMPLITUD,LTRENDIDX,M,2014-06-01,100.6697,
2648,G-7,BCI,AMPLITUD,LTRENDIDX,M,2014-07-01,100.6805,
2649,G-7,BCI,AMPLITUD,LTRENDIDX,M,2014-08-01,100.7118,
2650,G-7,BCI,AMPLITUD,LTRENDIDX,M,2014-09-01,100.6975,
